Designator,Mid X,Mid Y,Layer,Rotation,Ref-X(mm),Ref-Y(mm)
P46,146.500000mm,147.500000mm,Top,-90.0,146.500000mm,147.500000mm
P47,146.500000mm,144.500000mm,Top,-90.0,146.500000mm,144.500000mm
P48,146.500000mm,139.500000mm,Top,-90.0,146.500000mm,139.500000mm
P49,140.200000mm,133.400000mm,Top,-90.0,140.200000mm,133.400000mm
P50,69.500000mm,108.000000mm,Top,0.0,69.500000mm,108.000000mm
P51,72.500000mm,108.000000mm,Top,0.0,72.500000mm,108.000000mm
P52,88.500000mm,108.000000mm,Top,0.0,88.500000mm,108.000000mm
P53,79.500000mm,109.500000mm,Top,90.0,79.500000mm,109.500000mm
P54,91.500000mm,108.000000mm,Top,0.0,91.500000mm,108.000000mm
P55,94.500000mm,108.000000mm,Top,0.0,94.500000mm,108.000000mm
P56,85.500000mm,108.000000mm,Top,0.0,85.500000mm,108.000000mm
P57,82.500000mm,108.000000mm,Top,0.0,82.500000mm,108.000000mm
P58,8.000000mm,159.500000mm,Top,90.0,8.000000mm,159.500000mm
P59,8.000000mm,162.500000mm,Top,90.0,8.000000mm,162.500000mm
P60,8.000000mm,153.500000mm,Top,90.0,8.000000mm,153.500000mm
P61,8.000000mm,156.500000mm,Top,90.0,8.000000mm,156.500000mm
P62,8.000000mm,150.500000mm,Top,90.0,8.000000mm,150.500000mm
P63,8.000000mm,147.500000mm,Top,90.0,8.000000mm,147.500000mm
P64,8.000000mm,144.500000mm,Top,90.0,8.000000mm,144.500000mm
P65,8.000000mm,131.000000mm,Top,90.0,8.000000mm,131.000000mm
R1,73.000000mm,196.800000mm,Top,-90.0,73.000000mm,196.800000mm
R2,121.500000mm,196.800000mm,Top,-90.0,121.500000mm,196.800000mm
R3,52.500000mm,191.800000mm,Top,180.0,52.500000mm,191.800000mm
R4,48.300000mm,191.800000mm,Top,0.0,48.300000mm,191.800000mm
R5,45.300000mm,191.800000mm,Top,0.0,45.300000mm,191.800000mm
R6,58.200000mm,191.800000mm,Top,180.0,58.200000mm,191.800000mm
R7,55.400000mm,191.800000mm,Top,180.0,55.400000mm,191.800000mm
R8,38.000000mm,194.800000mm,Top,180.0,38.000000mm,194.800000mm
R9,119.200000mm,196.900000mm,Top,-90.0,119.200000mm,196.900000mm
R10,70.500000mm,196.800000mm,Top,-90.0,70.500000mm,196.800000mm
R11,65.500000mm,196.800000mm,Top,-90.0,65.500000mm,196.800000mm
R12,60.520000mm,196.800000mm,Top,-90.0,60.520000mm,196.800000mm
R13,53.000000mm,196.800000mm,Top,-90.0,53.000000mm,196.800000mm
R14,50.500000mm,196.800000mm,Top,-90.0,50.500000mm,196.800000mm
R15,45.500000mm,196.800000mm,Top,-90.0,45.500000mm,196.800000mm
R16,68.000000mm,196.800000mm,Top,-90.0,68.000000mm,196.800000mm
R17,63.000000mm,196.800000mm,Top,-90.0,63.000000mm,196.800000mm
R18,58.000000mm,196.800000mm,Top,-90.0,58.000000mm,196.800000mm
R19,55.500000mm,196.800000mm,Top,-90.0,55.500000mm,196.800000mm
R20,48.000000mm,196.849520mm,Top,-90.0,48.000000mm,196.849520mm
R21,40.500000mm,196.800000mm,Top,-90.0,40.500000mm,196.800000mm
R22,110.000000mm,196.800000mm,Top,-90.0,110.000000mm,196.800000mm
R23,142.000000mm,196.800000mm,Top,-90.0,142.000000mm,196.800000mm
R24,130.000000mm,196.800000mm,Top,-90.0,130.000000mm,196.800000mm
R25,127.500000mm,196.800000mm,Top,-90.0,127.500000mm,196.800000mm
R26,125.000000mm,196.800000mm,Top,-90.0,125.000000mm,196.800000mm
R27,117.000000mm,196.800000mm,Top,-90.0,117.000000mm,196.800000mm
R28,132.000000mm,196.800000mm,Top,-90.0,132.000000mm,196.800000mm
R29,56.025000mm,72.300000mm,Top,-90.0,56.025000mm,72.300000mm
